TICKER,OFTIC,ANALYS,FPI,MEASURE,VALUE,FPEDATS,ANNDATS,ACTUAL,ANNDATS_ACT
BABA,BABA,184603,7,EPS,8.39,2020/3/31,2020/2/10,9.2,2020/5/22
BABA,BABA,22953,8,EPS,9.13,2020/3/31,2019/8/15,9.2,2020/5/22
BABA,BABA,130431,8,EPS,9.457,2020/3/31,2019/8/15,9.2,2020/5/22
BABA,BABA,192292,8,EPS,9.81,2020/3/31,2019/8/15,9.2,2020/5/22
BABA,BABA,79306,8,EPS,10.24,2020/3/31,2019/8/15,9.2,2020/5/22
BABA,BABA,106993,8,EPS,9.31,2020/3/31,2019/8/15,9.2,2020/5/22
BABA,BABA,79294,8,EPS,11.5,2020/3/31,2019/8/15,9.2,2020/5/22
BABA,BABA,103370,8,EPS,4.52,2020/3/31,2019/8/15,9.2,2020/5/22
BABA,BABA,80183,8,EPS,9.8,2020/3/31,2019/8/15,9.2,2020/5/22
BABA,BABA,184603,8,EPS,9.85,2020/3/31,2019/8/15,9.2,2020/5/22
BABA,BABA,80523,8,EPS,9.95,2020/3/31,2019/8/15,9.2,2020/5/22
BABA,BABA,71165,8,EPS,10.01,2020/3/31,2019/8/15,9.2,2020/5/22
BABA,BABA,189183,8,EPS,10.8,2020/3/31,2019/8/16,9.2,2020/5/22
BABA,BABA,190038,8,EPS,10,2020/3/31,2019/8/16,9.2,2020/5/22
BABA,BABA,129984,8,EPS,9.3535,2020/3/31,2019/8/16,9.2,2020/5/22
BABA,BABA,111135,8,EPS,9.52,2020/3/31,2019/8/16,9.2,2020/5/22
BABA,BABA,125796,8,EPS,8.66,2020/3/31,2019/8/16,9.2,2020/5/22
BABA,BABA,160294,8,EPS,11.39,2020/3/31,2019/8/19,9.2,2020/5/22
BABA,BABA,162926,8,EPS,8.71,2020/3/31,2019/8/19,9.2,2020/5/22
BABA,BABA,135458,8,EPS,9.19,2020/3/31,2019/8/21,9.2,2020/5/22
BABA,BABA,188472,8,EPS,10.47,2020/3/31,2019/8/29,9.2,2020/5/22
BABA,BABA,73430,8,EPS,10.66,2020/3/31,2019/9/10,9.2,2020/5/22
BABA,BABA,111204,8,EPS,9.24,2020/3/31,2019/10/9,9.2,2020/5/22
BABA,BABA,103370,8,EPS,4.61,2020/3/31,2019/10/11,9.2,2020/5/22
BABA,BABA,135458,8,EPS,9.93,2020/3/31,2019/10/14,9.2,2020/5/22
BABA,BABA,184603,8,EPS,9.81,2020/3/31,2019/10/15,9.2,2020/5/22
BABA,BABA,80183,8,EPS,9.24,2020/3/31,2019/10/16,9.2,2020/5/22
BABA,BABA,160294,8,EPS,11.77,2020/3/31,2019/10/16,9.2,2020/5/22
BABA,BABA,190038,8,EPS,9.6,2020/3/31,2019/10/22,9.2,2020/5/22
BABA,BABA,79294,8,EPS,11.44,2020/3/31,2019/10/25,9.2,2020/5/22
BABA,BABA,22953,8,EPS,9.01,2020/3/31,2019/10/29,9.2,2020/5/22
BABA,BABA,160294,9,EPS,8.92,2020/3/31,2019/8/5,9.2,2020/5/22
BABA,BABA,79294,9,EPS,10.83,2020/3/31,2019/8/9,9.2,2020/5/22
BABA,BABA,111204,9,EPS,7.95,2020/3/31,2019/8/12,9.2,2020/5/22
BABA,BABA,80183,6,EPS,13.4,2020/6/30,2020/5/22,14.82,2020/8/20
BABA,BABA,188472,6,EPS,13.92,2020/6/30,2020/5/22,14.82,2020/8/20
BABA,BABA,22953,6,EPS,11.24,2020/6/30,2020/5/22,14.82,2020/8/20
BABA,BABA,87229,6,EPS,16.47,2020/6/30,2020/5/22,14.82,2020/8/20
BABA,BABA,80523,6,EPS,14.32,2020/6/30,2020/5/22,14.82,2020/8/20
BABA,BABA,106993,6,EPS,13.35,2020/6/30,2020/5/22,14.82,2020/8/20
BABA,BABA,135458,6,EPS,12.51,2020/6/30,2020/5/24,14.82,2020/8/20
BABA,BABA,159605,6,EPS,12.9,2020/6/30,2020/5/24,14.82,2020/8/20
BABA,BABA,71165,6,EPS,14.39,2020/6/30,2020/5/24,14.82,2020/8/20
BABA,BABA,79294,6,EPS,15.11,2020/6/30,2020/5/24,14.82,2020/8/20
BABA,BABA,129111,6,EPS,8.87,2020/6/30,2020/5/24,14.82,2020/8/20
BABA,BABA,130431,6,EPS,13.908,2020/6/30,2020/5/24,14.82,2020/8/20
BABA,BABA,189183,6,EPS,11.4,2020/6/30,2020/5/25,14.82,2020/8/20
BABA,BABA,160294,6,EPS,12.95,2020/6/30,2020/5/25,14.82,2020/8/20
BABA,BABA,118768,6,EPS,15.131,2020/6/30,2020/5/25,14.82,2020/8/20
BABA,BABA,111135,6,EPS,14.2,2020/6/30,2020/5/26,14.82,2020/8/20
BABA,BABA,184603,6,EPS,14.3,2020/6/30,2020/5/26,14.82,2020/8/20
BABA,BABA,129984,6,EPS,7.13,2020/6/30,2020/5/26,14.82,2020/8/20
BABA,BABA,162926,6,EPS,13.91,2020/6/30,2020/5/26,14.82,2020/8/20
BABA,BABA,73430,6,EPS,11.34,2020/6/30,2020/6/1,14.82,2020/8/20
BABA,BABA,125796,6,EPS,13.25,2020/6/30,2020/6/8,14.82,2020/8/20
BABA,BABA,188472,6,EPS,14.11,2020/6/30,2020/6/15,14.82,2020/8/20
BABA,BABA,162926,6,EPS,13.94,2020/6/30,2020/6/19,14.82,2020/8/20
BABA,BABA,140500,6,EPS,14.54,2020/6/30,2020/7/9,14.82,2020/8/20
BABA,BABA,192517,6,EPS,14.12,2020/6/30,2020/7/9,14.82,2020/8/20
BABA,BABA,130431,6,EPS,14.254,2020/6/30,2020/7/9,14.82,2020/8/20
BABA,BABA,189183,6,EPS,12.8,2020/6/30,2020/7/10,14.82,2020/8/20
BABA,BABA,111204,6,EPS,14.54,2020/6/30,2020/7/10,14.82,2020/8/20
BABA,BABA,118768,6,EPS,14.621,2020/6/30,2020/7/10,14.82,2020/8/20
BABA,BABA,71165,6,EPS,15.08,2020/6/30,2020/7/10,14.82,2020/8/20
BABA,BABA,129111,6,EPS,9.45,2020/6/30,2020/7/10,14.82,2020/8/20
BABA,BABA,135458,6,EPS,12.72,2020/6/30,2020/7/12,14.82,2020/8/20
BABA,BABA,184603,6,EPS,13.86,2020/6/30,2020/7/13,14.82,2020/8/20
BABA,BABA,187334,6,EPS,14.17,2020/6/30,2020/7/20,14.82,2020/8/20
BABA,BABA,162926,6,EPS,13.69,2020/6/30,2020/7/20,14.82,2020/8/20
BABA,BABA,80523,6,EPS,14.301,2020/6/30,2020/7/16,14.82,2020/8/20
BABA,BABA,119909,6,EPS,12.9,2020/6/30,2020/7/21,14.82,2020/8/20
BABA,BABA,159605,6,EPS,13.48,2020/6/30,2020/7/23,14.82,2020/8/20
BABA,BABA,160294,6,EPS,14.02,2020/6/30,2020/7/23,14.82,2020/8/20
BABA,BABA,111135,6,EPS,14.21,2020/6/30,2020/8/10,14.82,2020/8/20
BABA,BABA,80183,6,EPS,13.04,2020/6/30,2020/8/10,14.82,2020/8/20
BABA,BABA,22953,6,EPS,11.94,2020/6/30,2020/8/17,14.82,2020/8/20
BABA,BABA,79294,6,EPS,14.4,2020/6/30,2020/8/18,14.82,2020/8/20
BABA,BABA,79306,7,EPS,9.63,2020/6/30,2020/2/13,14.82,2020/8/20
BABA,BABA,87229,7,EPS,16.16,2020/6/30,2020/2/13,14.82,2020/8/20
BABA,BABA,106993,7,EPS,14.31,2020/6/30,2020/2/13,14.82,2020/8/20
BABA,BABA,129111,7,EPS,10.75,2020/6/30,2020/2/13,14.82,2020/8/20
BABA,BABA,130431,7,EPS,14.16,2020/6/30,2020/2/13,14.82,2020/8/20
BABA,BABA,71165,7,EPS,8.51,2020/6/30,2020/2/13,14.82,2020/8/20
BABA,BABA,184603,7,EPS,15.31,2020/6/30,2020/2/13,14.82,2020/8/20
BABA,BABA,160294,7,EPS,13.01,2020/6/30,2020/2/14,14.82,2020/8/20
BABA,BABA,162926,7,EPS,10.69,2020/6/30,2020/2/14,14.82,2020/8/20
BABA,BABA,118768,7,EPS,14.655,2020/6/30,2020/2/14,14.82,2020/8/20
BABA,BABA,125796,7,EPS,13.18,2020/6/30,2020/2/19,14.82,2020/8/20
